Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Oak & Olive Ristorante,https://www.yelp.com/adredir?ad_business_id=AiszxfS2iY5F2fQoqiiIaA&campaign_id=XwsN4AkqfgycVmMmSKGlRA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Foak-and-olive-ristorante-portland-3&request_id=e7623ac63ee21e0b&signature=17bfb0e85705be84a57e7b9b2afd7284c57be82ba9274b70e06a2665ac1df410&slot=0,Anchor Bar,https://www.yelp.com/biz/anchor-bar-portland?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Grand Central Restaurant & Bowling Lounge,https://www.yelp.com/adredir?ad_business_id=DhElVS8nqVi_YYOy09ILCA&campaign_id=6YRbtOoFFapgdMdoRqOHrQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgrand-central-restaurant-and-bowling-lounge-portland&request_id=e7623ac63ee21e0b&signature=5d1fd1adbfb872e285f9ce9a014dc40b948c2aafe89bd89ba9b99d49823e6679&slot=1,Jantzen Beach Bar & Grill,https://www.yelp.com/biz/jantzen-beach-bar-and-grill-portland-2?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Pizza Mia,https://www.yelp.com/biz/pizza-mia-portland?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,10:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:00 am,Accepts Android Pay,Yes,,,,
Sun,10:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
