Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Tanzy,https://www.yelp.com/adredir?ad_business_id=5sTFevXhGx01eLT4wF7Urg&campaign_id=2unhj2AjboDkZcmJLTXHtw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftanzy-scottsdale&request_id=46054b61db5313f3&signature=a2869740d62fc3108c84bb002d16d538dc8c692e7978df7a29f499763be804ae&slot=0,Yard House,https://www.yelp.com/biz/yard-house-phoenix?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Denny’s,https://www.yelp.com/adredir?ad_business_id=ZRdHKIjiIa0k5-ufCLyIaQ&campaign_id=TgIg2hcL2haeNBulr2kjmw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdennys-phoenix-8&request_id=46054b61db5313f3&signature=d0d9d7dfdd07e14f364487e9b8c5eb2e906da844f5f752bebe930d724235a36f&slot=1,La Bocca Wine Bar & Urban Kitchen,https://www.yelp.com/biz/la-bocca-wine-bar-and-urban-kitchen-phoenix?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Humble Pie,https://www.yelp.com/biz/humble-pie-phoenix?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 1:00 am,Accepts Android Pay,No,,,,
Sun,10:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
