Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Charleston’s,https://www.yelp.com/adredir?ad_business_id=nxM6jNyKDgAOh7MAG-VJ_g&campaign_id=kGE3yJYbf_GXWaElSakhqg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharlestons-mesa&request_id=ce50a43ac0217516&signature=a9f3a576ed6e2dd41851d576c9d86ba85b7ffa30d35247931b90368157d38b04&slot=0,Oregano’s Pizza Bistro,https://www.yelp.com/biz/oreganos-pizza-bistro-mesa-3?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,Yes,TOGO’S Sandwiches,https://www.yelp.com/adredir?ad_business_id=JZQoVjM5epUGLVR6cBXdzQ&campaign_id=thTTls4TXosy6h90EDb3xQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftogos-sandwiches-gilbert&request_id=ce50a43ac0217516&signature=eb8347f0b7c4819fdda6b5235fc6f177940de900b5ec3dffe0826116e27e8522&slot=1,The VUE at Augusta Ranch,https://www.yelp.com/biz/the-vue-at-augusta-ranch-mesa?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Twisted Pies Pizzeria,https://www.yelp.com/biz/twisted-pies-pizzeria-mesa?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 1:00 am,Accepts Android Pay,Yes,,,,
Sun,10:00 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
