Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Firehouse Subs,https://www.yelp.com/adredir?ad_business_id=M0i9tdmQt6rXHu503i1Xtw&campaign_id=r-uswLgaP9o-eDTx7mElfA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffirehouse-subs-fort-collins&request_id=18d54f9e8e892737&signature=8c827f1bff064e44fe4d9b3487d0f3f4a1685b3e983caff63f1a8a4826b794de&slot=0,Austins American Grill,https://www.yelp.com/biz/austins-american-grill-fort-collins-2?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Panino’s Italian Restaurant,https://www.yelp.com/adredir?ad_business_id=4FpwSgVdnhdmXe0pdFNXzQ&campaign_id=QE-5WDKjZq7IulapvVz9PA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpaninos-italian-restaurant-fort-collins-3&request_id=18d54f9e8e892737&signature=d34b695d03e1f25e5a204484dae5c6f55a1dc0479065a7d1aab726b07e7bb94c&slot=1,Locality Kitchen And Bar,https://www.yelp.com/biz/locality-kitchen-and-bar-fort-collins?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Domenics,https://www.yelp.com/biz/domenics-fort-collins?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 11:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
