Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Atlanta Bread,https://www.yelp.com/adredir?ad_business_id=lST61D2y5oRX8HxMzCRWhQ&campaign_id=VFMYCL0DCt1FS7KBIQ4R6g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fatlanta-bread-mobile-2&request_id=76577742b2578bc6&signature=c4c88579cdc77fdcdc66f4c5aba10bf72e5931969865100e3003ecef8542732c&slot=0,Grimaldi’s Pizzeria,https://www.yelp.com/biz/grimaldis-pizzeria-mobile?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,,,Kitchen On George,https://www.yelp.com/biz/kitchen-on-george-mobile?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Pie Five Pizza,https://www.yelp.com/biz/pie-five-pizza-mobile?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Good For,Lunch,,,,
Sat,11:00 am - 1:00 am,Bike Parking,No,,,,
Sun,11:00 am - 12:00 am,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,"Casual, Trendy",,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
