Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Fajitaville,https://www.yelp.com/adredir?ad_business_id=EdQT2UvJpXSLMP5mTDF03g&campaign_id=XMFXYH5z25jcsQm0XUCS_g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffajitaville-corpus-christi-2&request_id=115261569d1e36bc&signature=85a2b7ebca1d610373cdb6a6c4e03a96c824bd03f8e73be2ad0e8cb871cb3334&slot=0,Grimaldi’s Pizzeria,https://www.yelp.com/biz/grimaldis-pizzeria-corpus-christi?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Pete’s Chicken N More,https://www.yelp.com/adredir?ad_business_id=0HH16QhdqvkvgQIZ-5SNpg&campaign_id=FEgyibx2YRHaqaruZZ745w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpetes-chicken-n-more-corpus-christi&request_id=115261569d1e36bc&signature=c8de14e0b125f9d5a89de05a57a33586a4c2fe5a9d26d5cbcf972df284d78915&slot=1,B & J’s Pizza,https://www.yelp.com/biz/b-and-js-pizza-corpus-christi-6?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,8TE,https://www.yelp.com/biz/8te-corpus-christi?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Good For,"Lunch, Dinner, Dessert",,,,
Sun,11:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,"Casual, Trendy",,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
