Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Pesto Italian Craft Kitchen,https://www.yelp.com/adredir?ad_business_id=4GT1sQ_pcKk4gBMrJddexw&campaign_id=cp4cqZtsFN3rkCeu9u03RQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpesto-italian-craft-kitchen-san-diego&request_id=bc39821dc14b386d&signature=680edecd5e3a9b6739db28455bfb2cc4d9318177e83cfb39cbe63080a4d5bc4c&slot=0,The Hills,https://www.yelp.com/biz/the-hills-la-mesa?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,Yes,Milo’s Pizza & Subs,https://www.yelp.com/adredir?ad_business_id=hG6yxLM59KfIWyb67HuIqg&campaign_id=V9x5TAphubUzHL28Z1NqJA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmilos-pizza-and-subs-san-diego&request_id=bc39821dc14b386d&signature=05a402c3294ca7daa2f2481eaab7133750eafe11014379d5a11264de16df9f6f&slot=1,Pietro’s Cucina Italiana & Pizza,https://www.yelp.com/biz/pietros-cucina-italiana-and-pizza-la-mesa?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,BO-beau kitchen + garden,https://www.yelp.com/biz/bo-beau-kitchen-garden-la-mesa-3?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 1:00 am,Accepts Android Pay,No,,,,
Sun,10:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
