Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Cannataro’s Italian Restaurant,https://www.yelp.com/adredir?ad_business_id=S9XRP8tsZqSfadkDHhUn_Q&campaign_id=rCFfsdVZzmBaCrMoE6GycQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcannataros-italian-restaurant-chino&request_id=f27818a3a9bca6a3&signature=bc4aeb9efe2231a3f88f77e43a8a52bb9bed9f06ce2d4736cabd12b4b9a4ca63&slot=0,Yard House,https://www.yelp.com/biz/yard-house-chino-hills-3?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,,,Chino Hills Brewing Company,https://www.yelp.com/biz/chino-hills-brewing-company-chino-hills?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Project Pie - Chino Hills,https://www.yelp.com/biz/project-pie-chino-hills-chino-hills?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 1:00 am,Accepts Android Pay,Yes,,,,
Sun,10:00 am - 12:00 am,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
