Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 9:30 pm,Takes Reservations,Yes,Salt Factory Pub,https://www.yelp.com/adredir?ad_business_id=SBlDJFREglEjbvNYDoOpaA&campaign_id=fC7b0mG_PpWkY-ZYba3q7w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsalt-factory-pub-alpharetta&request_id=b46e2701b956974f&signature=37fb3c39aef6c196e1e8f59d91e61cc00105d692c454aed231cccc76f75c7996&slot=0,Ted’s Montana Grill - Norcross,https://www.yelp.com/biz/teds-montana-grill-norcross-norcross?page_src=related_bizes
Tue,11:00 am - 9:30 pm,Delivery,Yes,Gino’s NY Pizza,https://www.yelp.com/adredir?ad_business_id=mHUxh-038nbVDEzxTpTR1Q&campaign_id=1NSI2yq9OThVHHIKBRRn_g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fginos-ny-pizza-bar-and-restaurant-norcross&request_id=b46e2701b956974f&signature=7b30770e8dc80bede0c68e493ca08f02a350db93e084b86043ddb6d95af3db16&slot=1,Roma Italiano Ristorante,https://www.yelp.com/biz/roma-italiano-ristorante-duluth-2?page_src=related_bizes
Wed,11:00 am - 9:30 pm,Take-out,Yes,,,Grace 1720,https://www.yelp.com/biz/grace-1720-peachtree-corners-4?page_src=related_bizes
Thu,11:00 am - 9:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 9:30 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 10:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 9:30 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
Mon,11:00 am - 9:30 pm,Takes Reservations,Yes,Step By Step Catering,https://nz.yelp.com/adredir?ad_business_id=Qegl4XikVx7Q_pEpLYA2SQ&campaign_id=qPs2uI218lnlxBAggh_g0w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fnz.yelp.com%2Fbiz%2Fstep-by-step-catering-decatur-3&request_id=abbc31b66cb4a9c7&signature=97d5c8b2939dcb484971428f63840a842a9f0b2f8b7a4c93233d273e9e5e9f3b&slot=0,Ted’s Montana Grill - Norcross,https://nz.yelp.com/biz/teds-montana-grill-norcross-norcross?page_src=related_bizes
