Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 9:00 pm,Takes Reservations,Yes,Little Thai Fine Dining,https://www.yelp.com/adredir?ad_business_id=XOPIfu1EE49Ha1239m6rEw&campaign_id=m-vf140Vf-ApiFFTEjoZYg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flittle-thai-fine-dining-camarillo&request_id=0b893add7c1c0c9e&signature=a2ecaff63a0bbd54bc8eacbda062ba6dc809c277387b97aaf99bfc40d2c6a54b&slot=0,Winners Pizza,https://www.yelp.com/biz/winners-pizza-thousand-oaks-2?page_src=related_bizes
Tue,11:00 am - 9:00 pm,Delivery,No,Patron Mexican Bar & Grill,https://www.yelp.com/adredir?ad_business_id=E-rbYNL37TSUs251qPSUew&campaign_id=jorCeNhabyBKFt1Di9iQ-w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpatron-mexican-bar-and-grill-thousand-oaks-2&request_id=0b893add7c1c0c9e&signature=3b173409d272118eebf5d015b7a82ad9677438a5f2f82fcc64f8719313a9753a&slot=1,STONEFIRE Grill,https://www.yelp.com/biz/stonefire-grill-thousand-oaks-4?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Stacked Food Well Built - Thousand Oaks,https://www.yelp.com/biz/stacked-food-well-built-thousand-oaks-thousand-oaks?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 9:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
