Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Chapter One Food and Drink,https://www.yelp.com/adredir?ad_business_id=ezp7dO80Kkx44ZBJkBcgiw&campaign_id=VxUUkD9l1dl3Cticq7svNg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fchapter-one-food-and-drink-mystic&request_id=cff88816ade3e4fc&signature=53dae2b1f021290062d62756621646b8549ad6035b2171e326b754c0adab778d&slot=0,Buon Appetito Ristorante & Pizzeria,https://www.yelp.com/biz/buon-appetito-ristorante-and-pizzeria-north-stonington?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Tom’s Urban - Mohegan Sun,https://www.yelp.com/adredir?ad_business_id=Yy5r0bqp4dncbxN8fIHkaQ&campaign_id=_nw1B9zqk0vsAVPnr1O-kA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftoms-urban-mohegan-sun-uncasville&request_id=cff88816ade3e4fc&signature=bfca1c35c6f6c585ed38148d4a34e293e3cb651b35db562ded5ef9ddd3277983&slot=1,Regina Pizzeria,https://www.yelp.com/biz/regina-pizzeria-mashantucket?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Brick & Basil Wood Fired Pizza,https://www.yelp.com/biz/brick-and-basil-wood-fired-pizza-yantic?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 1:00 am,Parking,Garage,,,,
Sun,11:00 am - 10:30 pm,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
