Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,Yes,Mio Italian Kitchen & Vinoteca,https://www.yelp.com/adredir?ad_business_id=dchrxzsM6NaPYnyTUzGXTA&campaign_id=C41uS0nJCXOctAc4-j62iQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmio-italian-kitchen-and-vinoteca-plano&request_id=81e5d469bf302795&signature=c43a29280b77465cc0c7ea5405e460ce5c4de25c880e18238d108f4310745598&slot=0,Mimi’s Pizzeria,https://www.yelp.com/biz/mimis-pizzeria-dallas?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Anthony’s Eatalian,https://www.yelp.com/adredir?ad_business_id=mOhXboRR8kurbF5uv4087A&campaign_id=9qgh6bWKBdNgdfG-t65Dlw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fanthonys-eatalian-dallas&request_id=81e5d469bf302795&signature=7abda86fe368329a7a5ab9622516f5f69ec7f1e39deb0f9e791e70ceb59fe2d6&slot=1,Bona Pizza,https://www.yelp.com/biz/bona-pizza-dallas?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Hopdoddy Burger Bar,https://www.yelp.com/biz/hopdoddy-burger-bar-dallas?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:00 pm,Accepts Apple Pay,No,,,,
Sat,11:30 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:30 am - 9:00 pm,Parking,Street,,,,
,,Bike Parking,No,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
