Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,Yes,Dickey’s Barbecue Pit,https://www.yelp.com/adredir?ad_business_id=60C0oYcXOq3wlJIMK9LEMw&campaign_id=njcnzkoFm0kUb_9MI2lB0g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdickeys-barbecue-pit-lake-forest&request_id=adff7e25fb92c025&signature=2c6ab9408440bf2f0c9b3dbb4b40272e68c7fbcdb97bc24b8d778f512c09daad&slot=0,Rockfire Grill - Mission Viejo,https://www.yelp.com/biz/rockfire-grill-mission-viejo-mission-viejo?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,San Juan Hills Golf Club,https://www.yelp.com/adredir?ad_business_id=ttQj3qTyd247b8AaCc4Wfw&campaign_id=mBCstw84693k3cBpbFb4ng&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsan-juan-hills-golf-club-san-juan-capistrano-2&request_id=adff7e25fb92c025&signature=c5ff03475876c86b94ada6b8403f788d334fc879b126a297e2d72a0e5d9c6d91&slot=1,The Cheesecake Factory,https://www.yelp.com/biz/the-cheesecake-factory-mission-viejo?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Terra Mia Pizzeria,https://www.yelp.com/biz/terra-mia-pizzeria-laguna-hills?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 10:00 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 9:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
Mon,11:00 am - 10:00 pm,Takes Reservations,Yes,San Juan Hills Golf Club,https://www.yelp.com/adredir?ad_business_id=ttQj3qTyd247b8AaCc4Wfw&campaign_id=mBCstw84693k3cBpbFb4ng&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsan-juan-hills-golf-club-san-juan-capistrano-2&request_id=b68cd0cfd1716312&signature=415fb829d6e85501bf5a2554e80472c2658c907417d0c6287d3981cd4355ecc9&slot=0,Rockfire Grill - Mission Viejo,https://www.yelp.com/biz/rockfire-grill-mission-viejo-mission-viejo?page_src=related_bizes
