Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,Original Kabob Factory,https://www.yelp.com/adredir?ad_business_id=Jc-8o2_Q1iookt0Bipk9fw&campaign_id=Ci4RotO1r4GEmH_8qWpBsA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Foriginal-kabob-factory-glendale&request_id=9dfb70c63a7a7a0d&signature=15efec23453f0b769e8dd0a353e6dd80f34881da3b6b948592a7635715bdc183&slot=0,Hobo Co Pizza,https://www.yelp.com/biz/hobo-co-pizza-anaheim-2?page_src=related_bizes
,,Delivery,Yes,Fresh Brothers,https://www.yelp.com/adredir?ad_business_id=lRmWHcE60E51Q3e_6ZfINA&campaign_id=D0kQ_QtP154gA5Ts6yRn2w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffresh-brothers-hollywood&request_id=9dfb70c63a7a7a0d&signature=63a87dd55d44af8c75e204a50e5b1be9e6695d74574307049a4705cd6da1bc13&slot=1,800 Degrees Neapolitan Pizzeria,https://www.yelp.com/biz/800-degrees-neapolitan-pizzeria-los-angeles-3?page_src=related_bizes
,,Take-out,Yes,,,Braazo Pizza,https://www.yelp.com/biz/braazo-pizza-los-angeles?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Accepts Apple Pay,No,,,,
,,Parking,Garage,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
