Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,Mr Kebab,https://www.yelp.com/adredir?ad_business_id=wkSus57ryqnskusy4HdHUA&campaign_id=gUUQIywPqA1QFaV8odtcKw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmr-kebab-redlands-2&request_id=3e22dda0e2429ad3&signature=4d4fcbbcf05a28edc980b287a90a89226739006dcc2f274e0e0725faf1e492e5&slot=0,,
,,Delivery,No,Pizza Fuego,https://www.yelp.com/adredir?ad_business_id=08_Jb694DL9BRbzrEpLqrA&campaign_id=rCv4Tc_D8RRvv-q_W_bXWw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpizza-fuego-san-bernardino-8&request_id=3e22dda0e2429ad3&signature=40def050c63ed4961814524ed8cb0e85f775df47f617d2f39f92cf9a8ecd2fac&slot=1,,
,,Take-out,Yes,,,,
,,Accepts Credit Cards,Yes,,,,
,,Parking,Private Lot,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
