Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,Per Noi Trattoria,https://www.yelp.com/adredir?ad_business_id=UlyT0fFi3NfT8d48RRa-Vw&campaign_id=G2qgqb2Niv76pNXpPpXt3w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fper-noi-trattoria-salt-lake-city&request_id=a74ff03037f53370&signature=903b62b67a129a6a567f355521fa0f11dc3c5db6314054bed571e336d4a3f1ab&slot=0,Salt Lake City International Airport - SLC,https://www.yelp.com/biz/salt-lake-city-international-airport-slc-salt-lake-city?page_src=related_bizes
,,Delivery,No,Del Mar al Lago Cebicheria Peruana,https://www.yelp.com/adredir?ad_business_id=864UjhuZv9RJZUEr73M2bg&campaign_id=QDrThVKHZod3wyokKBKFtg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdel-mar-al-lago-cebicheria-peruana-salt-lake-city&request_id=a74ff03037f53370&signature=23f54f5ad0ec4d58b3c24a656832a773eb67437c2c90b4ac30e62b248ab9d876&slot=1,,
,,Take-out,Yes,,,,
,,Accepts Credit Cards,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,No,,,,
,,Outdoor Seating,No,,,,
,,Has TV,No,,,,
,,Caters,No,,,,
