Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 9:00 pm,Takes Reservations,Yes,Wallabys Smokehouse,https://www.yelp.com/adredir?ad_business_id=WctorIL3LtQzEDd5S5hsgQ&campaign_id=LXmC7MmyVKN2PrhuvBgzIA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwallabys-smokehouse-south-jordan-4&request_id=e142faabe3905164&signature=56da119e20e33d1b0b934e0d357cac09d5266630a50fb0c3127af240b52a929b&slot=0,Pizzeria 712,https://www.yelp.com/biz/pizzeria-712-orem?page_src=related_bizes
Tue,11:00 am - 9:00 pm,Delivery,No,Tucanos Brazilian Grill,https://www.yelp.com/adredir?ad_business_id=Bux6_BLivYhN3iHSXTNZJA&campaign_id=dUuDRQosaFH9FqS6qjN1_Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftucanos-brazilian-grill-orem&request_id=e142faabe3905164&signature=56ba1749e53e0180a85ec95e70deeeade2a2f54a764d26efc4dd88810f8acc44&slot=1,Nicolitalia Pizzeria,https://www.yelp.com/biz/nicolitalia-pizzeria-provo?page_src=related_bizes
Wed,11:00 am - 9:00 pm,Take-out,Yes,,,Black Sheep Cafe,https://www.yelp.com/biz/black-sheep-cafe-provo?page_src=related_bizes
Thu,11:00 am - 9:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:30 am - 8:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Trendy,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
