Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 9:00 pm,Takes Reservations,Yes,Piroshki on 3rd,https://www.yelp.com/adredir?ad_business_id=fQtmD4DP12fMlrAnfC-zGA&campaign_id=w5Hq7JO5NQ_lLl8JAHHvrQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpiroshki-on-3rd-seattle-2&request_id=a489f5d29ed96f1b&signature=462e94cf169cfbf2e122aae0cf164724623d88a4ff9d27c4b18024212e9a7fda&slot=0,Pizza Studio,https://www.yelp.com/biz/pizza-studio-tukwila-2?page_src=related_bizes
Tue,11:00 am - 9:00 pm,Delivery,No,Amante Pizza & Pasta,https://www.yelp.com/adredir?ad_business_id=LxHjts7Kp6g4XbPw67GBQg&campaign_id=W5xI0lakdFapssZHBsklBA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Famante-pizza-and-pasta-kent-2&request_id=a489f5d29ed96f1b&signature=b21fd1f4f24f6cd2f92ed48298ef97b7ade68ec8bb33eec26b5029eead12820f&slot=1,Seattle Wood Fired Pizza,https://www.yelp.com/biz/seattle-wood-fired-pizza-tukwila-2?page_src=related_bizes
Wed,11:00 am - 9:00 pm,Take-out,Yes,,,Smoking Monkey Pizza,https://www.yelp.com/biz/smoking-monkey-pizza-renton?page_src=related_bizes
Thu,11:00 am - 9:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:00 pm,Accepts Apple Pay,No,,,,
Sat,11:30 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:30 am - 8:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
