Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,10:30 am - 10:00 pm,Takes Reservations,Yes,Papa Murphy’s,https://www.yelp.com/adredir?ad_business_id=ceM9VkS4wv4fu28vhrZDOQ&campaign_id=VcPr-thBmIRLSSXas_Tdzw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpapa-murphys-kaneohe-2&request_id=838581c33562042c&signature=fea515794b464d7719eeb5edae5973bba15ad7d1c22b23004d0e40efd407d5a1&slot=0,Romano’s Macaroni Grill,https://www.yelp.com/biz/romanos-macaroni-grill-honolulu?page_src=related_bizes
Tue,10:30 am - 10:00 pm,Delivery,No,Buho Cocina Y Cantina,https://www.yelp.com/adredir?ad_business_id=hRlu4FFNzV_n94fOswzuPQ&campaign_id=7KCpvpo8uvzlZ9mLXAJw0w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbuho-cocina-y-cantina-honolulu&request_id=838581c33562042c&signature=06dfe53376b96f9c089b8f5d9b5edf7f8c626bfb2c2dfdb6d3c20aa25064d73a&slot=1,Amina Pizzeria,https://www.yelp.com/biz/amina-pizzeria-honolulu?page_src=related_bizes
Wed,10:30 am - 10:00 pm,Take-out,Yes,,,Buca di Beppo Italian Restaurant,https://www.yelp.com/biz/buca-di-beppo-italian-restaurant-honolulu-2?page_src=related_bizes
Thu,10:30 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,10:30 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,10:30 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
Sun,10:30 am - 10:00 pm,Parking,Garage,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
