Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,,,Secret Pizza,https://www.yelp.com/biz/secret-pizza-las-vegas?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,,,Stack Restaurant & Bar,https://www.yelp.com/biz/stack-restaurant-and-bar-las-vegas?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Grimaldi’s Pizzeria,https://www.yelp.com/biz/grimaldis-pizzeria-las-vegas-4?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
,,Parking,Garage,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
