Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 9:30 pm,Takes Reservations,Yes,King Gyros Greek Restaurant,https://www.yelp.com/adredir?ad_business_id=DjQ7OlArf4FnnAR4zwnSnQ&campaign_id=WrGYkhP7X79bk49v3r3TPQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fking-gyros-greek-restaurant-columbus-3&request_id=854cdae7ce5ffd5e&signature=30bbc54b69852033ba6d80a8e0bd916bc823ffdc43860c1a4668b12f4aa3c1f4&slot=0,BJ’s Restaurant & Brewhouse,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-columbus?page_src=related_bizes
Tue,11:00 am - 9:30 pm,Delivery,No,Son Of Thurman,https://www.yelp.com/adredir?ad_business_id=gTeP4G4RmU4lC-aJfYdNSg&campaign_id=hxJ2WnzpPbZeTcEmdLeWCw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fson-of-thurman-delaware&request_id=854cdae7ce5ffd5e&signature=d22e7254a91ad88599db1308a7d95cbee122f68904d3e6baedc046617a2f2e9c&slot=1,Cottage Inn Gourmet Pizza,https://www.yelp.com/biz/cottage-inn-gourmet-pizza-westerville-2?page_src=related_bizes
Wed,11:00 am - 9:30 pm,Take-out,Yes,,,Mimi’s Café,https://www.yelp.com/biz/mimis-caf%C3%A9-columbus-2?page_src=related_bizes
Thu,11:00 am - 9:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:00 pm,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:30 am - 8:00 pm,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
