Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 9:00 pm,Takes Reservations,Yes,Pat’s Barbecue & Catering,https://www.yelp.com/adredir?ad_business_id=yYTKy5xM5VTwCyqsr2HV8Q&campaign_id=dfPWP1EQ3uuuxPeBeVhUwA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpats-bbq-salt-lake-city-3&request_id=ace855b482561a61&signature=e37c0cda780d1651a1c5da1442528ba2c5225168aee973886d650da54886905e&slot=0,Settebello Pizzeria Napoletana,https://www.yelp.com/biz/settebello-pizzeria-napoletana-salt-lake-city?page_src=related_bizes
Tue,11:00 am - 9:00 pm,Delivery,No,Big Daddy’s Pizza,https://www.yelp.com/adredir?ad_business_id=NvHPSeobmsc1e3mM0zfLJA&campaign_id=GxEr6pltcfs5QQWXfJjuOA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbig-daddys-pizza-salt-lake-city-2&request_id=ace855b482561a61&signature=2f0aaba43663f2ac394bbc39d81aaa9f18eb6a3174dca374ef92d8742c8ec0a2&slot=1,Free Wheeler Pizza,https://www.yelp.com/biz/free-wheeler-pizza-salt-lake-city-2?page_src=related_bizes
Wed,11:00 am - 9:00 pm,Take-out,Yes,,,Pie Hole,https://www.yelp.com/biz/pie-hole-salt-lake-city?page_src=related_bizes
Thu,11:00 am - 8:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 10:00 pm,Accepts Android Pay,No,,,,
Sun,11:30 am - 9:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,"Garage, Street",,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,No,,,,
,,Caters,Yes,,,,
