Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 9:30 pm,Takes Reservations,Yes,Depot 417,https://www.yelp.com/adredir?ad_business_id=oAHI9vI8p16OvgFvTS0vOg&campaign_id=1VIaOkEOGnD4tSiddSfvuQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdepot-417-framingham-2&request_id=e7099ebd7323ed3f&signature=1812caf34d34b9f11bfad3b387822ed69cdd5f908493c67c846b091fd110c6a2&slot=0,Giovanni’s Famous Pizza,https://www.yelp.com/biz/giovannis-famous-pizza-natick?page_src=related_bizes
Tue,11:00 am - 9:30 pm,Delivery,No,Servizio Cafe,https://www.yelp.com/adredir?ad_business_id=l3yNxm2OrVs9GEUvLEfaaQ&campaign_id=hUS5K01lMwjGWz2YQj_Xaw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fservizio-cafe-burlington&request_id=e7099ebd7323ed3f&signature=d8e737c3ebd1fe50e89e93c2a25fc502917b95b33b317b097d209eaff119a28b&slot=1,Ziti’s Italian Trattoria,https://www.yelp.com/biz/zitis-italian-trattoria-natick?page_src=related_bizes
Wed,11:00 am - 9:30 pm,Take-out,Yes,,,John Harvard’s Brewery & Ale House,https://www.yelp.com/biz/john-harvards-brewery-and-ale-house-framingham?page_src=related_bizes
Thu,11:00 am - 9:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:30 pm,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 10:30 pm,Bike Parking,Yes,,,,
Sun,11:30 am - 8:00 pm,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
Mon,11:00 am - 9:30 pm,Takes Reservations,Yes,Depot 417,https://www.yelp.com/adredir?ad_business_id=oAHI9vI8p16OvgFvTS0vOg&campaign_id=1VIaOkEOGnD4tSiddSfvuQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdepot-417-framingham-2&request_id=bd0d037a31fb216a&signature=fd61a73271a3d3b829f2ba44e5a5c8491160490737916dbba31280d6da3bfef6&slot=0,Giovanni’s Famous Pizza,https://www.yelp.com/biz/giovannis-famous-pizza-natick?page_src=related_bizes
Tue,11:00 am - 9:30 pm,Delivery,No,Servizio Cafe,https://www.yelp.com/adredir?ad_business_id=l3yNxm2OrVs9GEUvLEfaaQ&campaign_id=hUS5K01lMwjGWz2YQj_Xaw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fservizio-cafe-burlington&request_id=bd0d037a31fb216a&signature=42fc784805f8b8586448f152b09639c6c57b7bccff5d3b8e2fa308fb9cb9397d&slot=1,Ziti’s Italian Trattoria,https://www.yelp.com/biz/zitis-italian-trattoria-natick?page_src=related_bizes
Wed,11:00 am - 9:30 pm,Take-out,Yes,,,John Harvard’s Brewery & Ale House,https://www.yelp.com/biz/john-harvards-brewery-and-ale-house-framingham?page_src=related_bizes
Thu,11:00 am - 9:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:30 pm,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 10:30 pm,Bike Parking,Yes,,,,
Sun,11:30 am - 8:00 pm,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
Mon,11:00 am - 9:30 pm,Takes Reservations,Yes,Depot 417,https://www.yelp.com/adredir?ad_business_id=oAHI9vI8p16OvgFvTS0vOg&campaign_id=1VIaOkEOGnD4tSiddSfvuQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdepot-417-framingham-2&request_id=e2a3e55c6ecc119c&signature=10af22ae4cfd8a7ac646c12c7e4bad7ff09b855ad48cc9495ba44116a701f1e5&slot=0,Giovanni’s Famous Pizza,https://www.yelp.com/biz/giovannis-famous-pizza-natick?page_src=related_bizes
Tue,11:00 am - 9:30 pm,Delivery,No,Servizio Cafe,https://www.yelp.com/adredir?ad_business_id=l3yNxm2OrVs9GEUvLEfaaQ&campaign_id=hUS5K01lMwjGWz2YQj_Xaw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fservizio-cafe-burlington&request_id=e2a3e55c6ecc119c&signature=192a321260576e5a90316991573e5ba9ee91c16cc0ad1236fc88b25a32ff5592&slot=1,Ziti’s Italian Trattoria,https://www.yelp.com/biz/zitis-italian-trattoria-natick?page_src=related_bizes
Wed,11:00 am - 9:30 pm,Take-out,Yes,,,John Harvard’s Brewery & Ale House,https://www.yelp.com/biz/john-harvards-brewery-and-ale-house-framingham?page_src=related_bizes
Thu,11:00 am - 9:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:30 pm,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 10:30 pm,Bike Parking,Yes,,,,
