Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,Yes,Jason’s Deli,https://www.yelp.com/adredir?ad_business_id=-vw3-EFSXYuNcRSr9SzwoA&campaign_id=hwpjPOSPStGbogdEDMbrDw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjasons-deli-scottsdale&request_id=f2a88cf5b56c8691&signature=d839f27d8abf7213246e39ef3c62047eb77c054d9adce46653428200ec03538d&slot=0,Oregano’s Pizza Bistro,https://www.yelp.com/biz/oreganos-pizza-bistro-scottsdale?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Tanzy,https://www.yelp.com/adredir?ad_business_id=5sTFevXhGx01eLT4wF7Urg&campaign_id=2unhj2AjboDkZcmJLTXHtw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftanzy-scottsdale&request_id=f2a88cf5b56c8691&signature=a94246f38882c13f95f5fe6b489d36e605182d30624f5893178bc2a03b5298f6&slot=1,Il Bosco Pizza,https://www.yelp.com/biz/il-bosco-pizza-scottsdale?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Pomo  Pizzeria- Scottsdale,https://www.yelp.com/biz/pomo-pizzeria-scottsdale-scottsdale-6?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 9:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
