Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,Waldo Cooney’s Pizza,https://www.yelp.com/adredir?ad_business_id=C8ieeDfZW556_0Q76O506Q&campaign_id=KzhbY7jImVrHzGdLCV0jpg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwaldo-cooneys-pizza-chicago&request_id=c86777577a3e48d4&signature=5db77ca82eb7485f74ab0f6183fcd326bd7c2c1167b22a22e0289e3e0ecc7d0f&slot=0,Rapidito,https://www.yelp.com/biz/rapidito-chicago?page_src=related_bizes
,,Delivery,No,Cuzzo’s,https://www.yelp.com/adredir?ad_business_id=6AeKlD-DybcWLFvlYDSE5Q&campaign_id=zmy1dslaE6uPbkIHe3v2Hw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcuzzos-oak-park&request_id=c86777577a3e48d4&signature=bd2cb1e4f9334db876c62e43f596d7d4a4bc149ed5fbfb64dbed3d93cfa9a7ae&slot=1,Weber Grill Restaurant,https://www.yelp.com/biz/weber-grill-restaurant-chicago?page_src=related_bizes
,,Take-out,Yes,,,The Cheesecake Factory,https://www.yelp.com/biz/the-cheesecake-factory-chicago?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Parking,Validated,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Has TV,Yes,,,,
