Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 2:00 am Open now,Takes Reservations,No,Dan Rooney’s Cafe & Pub,https://www.yelp.com/adredir?ad_business_id=fDwhKGQqbRkul0UdzD8QKQ&campaign_id=t_8_I-8S3eretREysg_zrQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdan-rooneys-cafe-and-pub-yonkers&request_id=e0bf220775ff8a8c&signature=be4519a0136ff2b06fe7c11ae15c91241a7afb7335b7fdebdcb89da9038e7a42&slot=0,PourHouse Bar & Grill,https://www.yelp.com/biz/pourhouse-bar-and-grill-ardsley-2?page_src=related_bizes
Tue,11:00 am - 2:00 am,Delivery,No,Pearl at Longshore Restaurant & Bar,https://www.yelp.com/adredir?ad_business_id=3w20P43fdr1cGcaB0bJ7lg&campaign_id=jM4I1wkZ_cx79cI7TiW7pQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpearl-at-longshore-restaurant-and-bar-westport-2&request_id=e0bf220775ff8a8c&signature=883a7f024ec913c380d987bafe32088d4e8f82a92dbc544a1a98973d5938174a&slot=1,Lilly’s,https://www.yelp.com/biz/lillys-white-plains?page_src=related_bizes
Wed,11:00 am - 2:00 am,Take-out,Yes,,,Bareburger,https://www.yelp.com/biz/bareburger-hartsdale?page_src=related_bizes
Thu,11:00 am - 2:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Good For,"Lunch, Dinner, Late Night",,,,
Sat,11:00 am - 2:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 2:00 am,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
