Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 2:00 am Open now,Takes Reservations,No,Dyvine BBQ In Motion,https://www.yelp.com/adredir?ad_business_id=8PRKNmt2j8sIAQ7f5FYeSg&campaign_id=8IYfc_JlKlZCixaOvUCm6g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdyvine-bbq-in-motion-dumfries-2&request_id=f6b9a177bf98b9bb&signature=7105ae27f53ca774e3470078eb2d0c5700d5ffc75f63d6901ae3c316a983a38c&slot=0,Park Lane Tavern,https://www.yelp.com/biz/park-lane-tavern-fredericksburg?page_src=related_bizes
Tue,11:00 am - 2:00 am,Delivery,No,Legume Kitchen & Bar,https://www.yelp.com/adredir?ad_business_id=3R-WUqSwYPNGhrhjursdUg&campaign_id=hc6JQ6KuQfN3-0lFtHUvBQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flegume-kitchen-and-bar-fredericksburg&request_id=f6b9a177bf98b9bb&signature=f3cc654a50ff85ba6825e716dbc2c334bf8000466e9c3344b91fcc7af11c12a5&slot=1,Happy Endings Bar & Grill,https://www.yelp.com/biz/happy-endings-bar-and-grill-fredericksburg?page_src=related_bizes
Wed,11:00 am - 2:00 am,Take-out,Yes,,,Capital Ale House Fredericksburg,https://www.yelp.com/biz/capital-ale-house-fredericksburg-fredericksburg-5?page_src=related_bizes
Thu,11:00 am - 2:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Good For,"Lunch, Dinner, Late Night",,,,
Sat,11:00 am - 2:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 2:00 am,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
