Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am,Takes Reservations,Yes,Wild & Free,https://www.yelp.com/adredir?ad_business_id=rzlDwPbno9lstrw0F4vFBw&campaign_id=NRUPcZQws4VrG9_DnnfiNw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwild-and-free-los-angeles&request_id=1fedde483ba79575&signature=0b228ec181d7c99a3c998ca826b43415733e89bad60158981021f2210ff97252&slot=0,Islands Restaurant,https://www.yelp.com/biz/islands-restaurant-northridge?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Uncle Ernie’s Pizza 4-U,https://www.yelp.com/adredir?ad_business_id=6PiEnSZDJTC-NiI0di88ig&campaign_id=E6nJMKvJUqCFCXxGE385tQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Funcle-ernies-pizza-4-u-chatsworth&request_id=1fedde483ba79575&signature=f4ff278f2151d61b9c24f848c243018803659d9b985c1e31bddb6d08d0f91ff1&slot=1,Applebee’s Neighborhood Grill & Bar,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-chatsworth-2?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Claim Jumper,https://www.yelp.com/biz/claim-jumper-northridge?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Good For,"Lunch, Dinner, Dessert",,,,
Sun,11:00 am - 1:00 am,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
