Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am Open now,Takes Reservations,No,Uncle Jack’s Meat House,https://www.yelp.com/adredir?ad_business_id=mGnNyWUSwFImcwf8vtn8jQ&campaign_id=NMzA9_tgLCqgidXfKlQzeg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Funcle-jacks-meat-house-astoria-2&request_id=5cee3a62a5a7e6ac&signature=782d6126fffae60fad343c64e2da4e802afc64c9b111afa634816b4480ed6293&slot=0,Louie’s Manhasset Restaurant,https://www.yelp.com/biz/louies-manhasset-restaurant-manhasset?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,The Cove Restaurant & Oyster Bar,https://www.yelp.com/adredir?ad_business_id=NvuMXN79-xWiCCaBcmLIXQ&campaign_id=wWsAof74zDwfwpkYC8VvYw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-cove-restaurant-and-oyster-bar-glen-cove&request_id=5cee3a62a5a7e6ac&signature=c72a7d66597db71be9ef77611f487a02ac1c709a781fccace05c3262f954215b&slot=1,Downtown Cafe,https://www.yelp.com/biz/downtown-cafe-glen-cove-2?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,IHOP,https://www.yelp.com/biz/ihop-manhasset?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:00 am,Accepts Android Pay,No,,,,
Sun,11:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
