Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,Red Hot Inn Restaurants,https://www.yelp.com/adredir?ad_business_id=AOSamRaXle9dxcfdKmEKjA&campaign_id=VkkHtxrPNTNGdat3TmsXFw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fred-hot-inn-restaurants-grand-rapids&request_id=618d3458267ad161&signature=fbe34db25b3a1ba43686355e97b5d31c379b54a0a8f281bb31d54117f878f665&slot=0,Stella’s Lounge,https://www.yelp.com/biz/stellas-lounge-grand-rapids?page_src=related_bizes
,,Delivery,No,Roots Brew Shop,https://www.yelp.com/adredir?ad_business_id=kgusaOGo1sKqTx2GVN56wQ&campaign_id=NpaP_xjILVx87bPSCrvxEA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Froots-brew-shop-grand-rapids&request_id=618d3458267ad161&signature=08dd8c76892841491bb14d703ab874024b6fa5e143cbebf88b91dca108ac9119&slot=1,Red Robin Gourmet Burgers,https://www.yelp.com/biz/red-robin-gourmet-burgers-kentwood?page_src=related_bizes
,,Take-out,Yes,,,,
,,Accepts Credit Cards,Yes,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
