Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 2:00 am Open now,Takes Reservations,No,Boonton Station 1904,https://www.yelp.com/adredir?ad_business_id=Z2vkd0rOmAsV-HfV6T7UKw&campaign_id=YiFqt7SlgNf3-EoMFBx9KA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fboonton-station-1904-boonton-3&request_id=58900b113c749ff1&signature=d49be3483d73c8f28aef898a0c635f9564640d6307c1700896fdd57655d04fec&slot=0,Fuddruckers,https://www.yelp.com/biz/fuddruckers-parsippany?page_src=related_bizes
Tue,11:00 am - 2:00 am,Delivery,No,Alice’s,https://www.yelp.com/adredir?ad_business_id=__ImTx-6_9LafUBKUSRS3g&campaign_id=ojeLfKCiicUg3N9wJ0wRig&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Falices-lake-hopatcong-2&request_id=58900b113c749ff1&signature=6e5333dac98c1a0bc92549f2c7e682465b7f2b2ae1a250a6d1db07bcc91c0922&slot=1,Paul’s Family Diner,https://www.yelp.com/biz/pauls-family-diner-mountain-lakes?page_src=related_bizes
Wed,11:00 am - 2:00 am,Take-out,Yes,,,Station Restaurant At Mountain,https://www.yelp.com/biz/station-restaurant-at-mountain-mountain-lakes?page_src=related_bizes
Thu,11:00 am - 2:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 2:00 am,Good For,"Dinner, Late Night, Dessert",,,,
Sun,11:00 am - 2:00 am,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,"Hipster, Casual",,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
