Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,,,Tgi Friday’s,https://www.yelp.com/biz/tgi-fridays-tijuana-2?page_src=related_bizes
,,Delivery,No,,,Applebee´s Macroplaza,https://www.yelp.com/biz/applebee-s-macroplaza-tijuana-2?page_src=related_bizes
,,Take-out,No,,,Chiltepino’s,https://www.yelp.com/biz/chiltepinos-tijuana-3?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Quiet,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
