Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,,,Subway,https://www.yelp.com/biz/subway-reading-4?page_src=related_bizes
,,Delivery,No,,,Gourmet Burger Kitchen,https://www.yelp.com/biz/gourmet-burger-kitchen-oxford?page_src=related_bizes
,,Take-out,No,,,,
,,Accepted Cards,"Credit, Debit",,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Has TV,No,,,,
,,Caters,No,,,,
