Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am,Takes Reservations,Yes,Go Fish,https://www.yelp.com/adredir?ad_business_id=-Pet3i_gxwzw-YfXb3shhQ&campaign_id=EGeEGyve_XyHTTOk9DqQMQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgo-fish-denver&request_id=e1ddcd1d02b670af&signature=d49870d136a5aaa86ec42ad49accbce8593744a055da7bb85887c2872b641c54&slot=0,Famous Philly Cheese Steaks & Beer Garden,https://www.yelp.com/biz/famous-philly-cheese-steaks-and-beer-garden-denver?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Joe’s Crab Shack,https://www.yelp.com/adredir?ad_business_id=3FPszCNJ_9HD1O8be_J9Bw&campaign_id=-FYPZgUBgJuV5h_1VchMlA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjoes-crab-shack-aurora&request_id=e1ddcd1d02b670af&signature=874e83b453b018ee4810a5eeea60a4a4f00b128226375756dbc7b129c30ec847&slot=1,Casey’s Bistro & Pub,https://www.yelp.com/biz/caseys-bistro-and-pub-denver?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Mile High City Sliders,https://www.yelp.com/biz/mile-high-city-sliders-denver-5?page_src=related_bizes
Thu,11:00 am - 2:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 2:00 am,Good For,"Lunch, Dinner, Late Night",,,,
Sun,11:00 am - 1:00 am,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
