Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,10:00 am - 12:00 am Open now,Takes Reservations,No,Gypsy Kitchen,https://www.yelp.com/adredir?ad_business_id=Ky12BdI2NePHGvkDhoeXFQ&campaign_id=ag0BYxklLK_DR3BZal8ymw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgypsy-kitchen-atlanta&request_id=ef84499ea3ec17bc&signature=97b4c890f15444b1f13e0a85d4982f9b87a5d3683b8bdbc2aa7b009185ab82de&slot=0,Malone’s Grill & Bar,https://www.yelp.com/biz/malones-grill-and-bar-east-point?page_src=related_bizes
Tue,10:00 am - 12:00 am,Delivery,No,Zocalo Mexican Kitchen and Cantina,https://www.yelp.com/adredir?ad_business_id=qE302AFDrP6HOwmgXrfX3Q&campaign_id=T_yd5wCS5wwggVZRBnuHyA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fzocalo-mexican-kitchen-and-cantina-atlanta&request_id=ef84499ea3ec17bc&signature=411f6bf8a959c2e4c5830beab7c6972adf397464c641e45335c08cc344f2726b&slot=1,Brake Pad,https://www.yelp.com/biz/brake-pad-college-park?page_src=related_bizes
Wed,10:00 am - 12:00 am,Take-out,Yes,,,Atlanta Braves All Star Grill,https://www.yelp.com/biz/atlanta-braves-all-star-grill-atlanta?page_src=related_bizes
Thu,10:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,10:00 am - 12:00 am,Accepts Apple Pay,Yes,,,,
Sat,10:00 am - 12:00 am,Good For,"Breakfast, Lunch, Dinner, Dessert",,,,
Sun,10:00 am - 12:00 am,Parking,Garage,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
