Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am Open now,Takes Reservations,No,Sweeteheartz Soul Food & Bar-B-Q,https://www.yelp.com/adredir?ad_business_id=Kegyqh0-8FQkoW5qQeILhg&campaign_id=BC2uSU166AtAq7uhEwbM6A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsweeteheartz-soul-food-and-bar-b-q-hollywood&request_id=0083b968b3e9a00d&signature=8621fd1040190485e1bb309f0ca3c945754860b6a7c21de68283cb6bb6e0a4b8&slot=0,Grand Lux Cafe,https://www.yelp.com/biz/grand-lux-cafe-sunrise-2?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Dairy Belle Ice Cream,https://www.yelp.com/adredir?ad_business_id=10b46DmBCmO_VIr_CJeNCg&campaign_id=kj0TgVIE-qWq5RaWh6EtCQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdairy-belle-ice-cream-dania-beach&request_id=0083b968b3e9a00d&signature=111710847cfda348ee0f88211b0d408d3dd52301bc8cb21e7b810ee980784ee8&slot=1,Chili’s,https://www.yelp.com/biz/chilis-sunrise-3?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Uncle Al’s Cafe,https://www.yelp.com/biz/uncle-als-cafe-sunrise?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 1:00 am,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
