Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am,Takes Reservations,Yes,The Naughty Greek,https://www.yelp.com/adredir?ad_business_id=34q1Hfuh6QqLP-BPuxN_mA&campaign_id=JTD6YJaVlI01xsEhbSU0fA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-naughty-greek-saint-paul&request_id=b282762793857e1d&signature=04eea8e7a876776ca1d195c173c8beb7883bb3816de3c0c65573183c5774dcca&slot=0,Jake’s City Grille,https://www.yelp.com/biz/jakes-city-grille-maplewood?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,KFC,https://www.yelp.com/adredir?ad_business_id=Hj2SCivP02XdjU-Zc_rFxg&campaign_id=k9ml_T3xRi4x4igHqB5cQA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkfc-saint-paul-7&request_id=b282762793857e1d&signature=ab2aac9d74a89966e2c40aae37213d79940b3c0ab701b1db136dbb7d254f44f7&slot=1,Chili’s,https://www.yelp.com/biz/chilis-maplewood-2?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Bakers Square,https://www.yelp.com/biz/bakers-square-maplewood-2?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Parking,Private Lot,,,,
Sat,11:00 am - 1:00 am,Bike Parking,Yes,,,,
Sun,11:00 am - 1:00 am,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
