Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am Open now,Takes Reservations,Yes,Borland House Inn & Brunch House Restaurant,https://www.yelp.com/adredir?ad_business_id=U-is-pvWVrIOecLXrnR0Pw&campaign_id=SkGpft6JIvSjIDDrm36ocg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fborland-house-inn-and-brunch-house-restaurant-montgomery&request_id=e1ff29bb6064e10a&signature=9caec71167a705759227f4dd99eafb40c3f9ea0a40e937f3152c1cec120e6a4f&slot=0,Red Robin Gourmet Burgers,https://www.yelp.com/biz/red-robin-gourmet-burgers-poughkeepsie-2?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Joe Cristiano’s Pizza,https://www.yelp.com/adredir?ad_business_id=FEm55B90BuR66QyXmL2clA&campaign_id=6F2LeIcUcjMfsLx5ZFUP5Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjoe-cristianos-pizza-wappingers-falls&request_id=e1ff29bb6064e10a&signature=07f65b7297a1fc5c730273919bfc8684236f683298c24ce1abc7da4729354e53&slot=1,Porco Cafe Fresh,https://www.yelp.com/biz/porco-cafe-fresh-poughkeepsie?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Cracker Barrel Old Country Store,https://www.yelp.com/biz/cracker-barrel-old-country-store-fishkill?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Bike Parking,No,,,,
Sat,11:00 am - 1:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 1:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
