Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am Open now,Takes Reservations,No,Cafe Istanbul 2 - Kennesaw,https://www.yelp.com/adredir?ad_business_id=uqDT53yDGkmzA9phPxFXMw&campaign_id=-N4cs_dnCW2CWRFYduWuAg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcafe-istanbul-2-kennesaw-kennesaw&request_id=043d8819de7f4da8&signature=29a67866b3c70e092624a6ac299b35715bdb30faeee0d5cb7f868bf218e1a07a&slot=0,Hudson Grille- Kennesaw,https://www.yelp.com/biz/hudson-grille-kennesaw-kennesaw-3?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Hidalgo’s Mexican Bar & Grill,https://www.yelp.com/adredir?ad_business_id=3oL2sg6vaoJ2wOU3z2WdQA&campaign_id=_FgfML-eaSHhLMdiVDZINw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fhidalgos-mexican-bar-and-grill-marietta&request_id=043d8819de7f4da8&signature=796aa0349de55161cdf6361db1effdad9e0b76d059a3c790bea0883a3acae505&slot=1,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-marietta?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Ted’s Montana Grill - Kennesaw,https://www.yelp.com/biz/teds-montana-grill-kennesaw-kennesaw?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 12:00 am,Good For,"Lunch, Dinner, Late Night, Dessert",,,,
Sun,11:00 am - 11:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
