Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,Riviera Maya,https://www.yelp.com/adredir?ad_business_id=DyHN2TK_Bn86iZmnCyPozA&campaign_id=cSj4NLFglWFcaTt_2BrAog&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Friviera-maya-portage&request_id=c12eb1a7b2da27e1&signature=55af63d7265ddac8fc648eefce7154982bd2a8230d553b186853b9efcbc8fbb0&slot=0,Applebee’s Neighborhood Grill & Bar,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-kalamazoo-6?page_src=related_bizes
,,Delivery,No,LYNX Grill,https://www.yelp.com/adredir?ad_business_id=58Hu98tP_DpxUiYaH5WLsA&campaign_id=u9zte-K2jCHHqKebZSQtqg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flynx-grill-otsego&request_id=c12eb1a7b2da27e1&signature=f626df432f63b58be0cee2707dba198f205e5834e02b3d1213c41183042d0a28&slot=1,Niskers Char-Grill & Slap Shot Hockey Bar,https://www.yelp.com/biz/niskers-char-grill-and-slap-shot-hockey-bar-kalamazoo?page_src=related_bizes
,,Take-out,Yes,,,The Old Goat Tavern,https://www.yelp.com/biz/the-old-goat-tavern-kalamazoo?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
