Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am Open now,Takes Reservations,No,Seasons Pizza,https://www.yelp.com/adredir?ad_business_id=JFeSKumS_9FiCZevHZq1Qg&campaign_id=CYuXBgpNSWOHJ7Ebnv1kfQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fseasons-pizza-linthicum-2&request_id=741ed803eed8c1af&signature=a179f2747b389e5479199f7ee2fa85c1d2043b34ba5300aaa36c16fdc6d09e3b&slot=0,The Greene Turtle Sports Bar and Grille,https://www.yelp.com/biz/the-greene-turtle-sports-bar-and-grille-columbia?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Maggiano’s Little Italy,https://www.yelp.com/adredir?ad_business_id=97SRKIX_JvQvBfRANEE7hw&campaign_id=nAEH4YkmHIggEbb9biAYNw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmaggianos-little-italy-columbia-2&request_id=741ed803eed8c1af&signature=3a31ffda3c0d16d45d2b592dc1d96f0e87478619a06b20df420a8629223e4139&slot=1,LongHorn Steakhouse,https://www.yelp.com/biz/longhorn-steakhouse-columbia-3?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Stanford Grill,https://www.yelp.com/biz/stanford-grill-columbia?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 2:00 am,Accepts Android Pay,No,,,,
Sun,11:00 am - 12:00 am,Good For,"Lunch, Dinner, Late Night",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
