Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 2:00 am Open now,Takes Reservations,No,Anna’s House - Westland,https://www.yelp.com/adredir?ad_business_id=3EjbSKx6c0-9I5mLDnf1iw&campaign_id=uXrF3dhAQV19nqcV1FQNsQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fannas-house-westland-westland&request_id=af9069bc97acfb01&signature=8823a2399b5a54d8a765c941913f95f699263946517fdbf0325a857342534e69&slot=0,Brome Modern Eatery,https://www.yelp.com/biz/brome-modern-eatery-dearborn?page_src=related_bizes
Tue,11:00 am - 2:00 am,Delivery,No,Secret Recipes Family Dining,https://www.yelp.com/adredir?ad_business_id=yem8ogd_b8Jvw-uvyRwymA&campaign_id=bnMUg6rSOM-0fN3G1pxv9Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsecret-recipes-family-dining-taylor&request_id=af9069bc97acfb01&signature=9e5fc577121c07a88cc2d729ed0751a6bc82e70da0cefdf3968f568939f9a5c0&slot=1,Famous Hamburger - West Dearborn,https://www.yelp.com/biz/famous-hamburger-west-dearborn-dearborn-3?page_src=related_bizes
Wed,11:00 am - 2:00 am,Take-out,Yes,,,Ford’s Garage,https://www.yelp.com/biz/fords-garage-dearborn?page_src=related_bizes
Thu,11:00 am - 2:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 2:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 2:00 am,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
