Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:30 am,Takes Reservations,Yes,Teatro Martini,https://www.yelp.com/adredir?ad_business_id=1M5xxvZvgBszy8lcC_yRXA&campaign_id=lEZjtQUz5YB0a1RiLwwHSA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fteatro-martini-buena-park&request_id=3848195785bdecb3&signature=7eb49efbbe610b51c89bb95f80ad199c4507ffa6cadb27b520bf44de7c16944f&slot=0,Macallans Public House,https://www.yelp.com/biz/macallans-public-house-brea?page_src=related_bizes
Tue,11:00 am - 12:30 am,Delivery,No,Roy’s Restaurant,https://www.yelp.com/adredir?ad_business_id=n9mUxty2SBsSpDL-6N2HrQ&campaign_id=Nkg3V0vJNdhoV-oFFihCig&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Froys-restaurant-anaheim-3&request_id=3848195785bdecb3&signature=f0106412e0e11da41d9b170c529bc781ed77afecb24b949c9d86e1423af71dcb&slot=1,Jimmy’s Famous American Tavern,https://www.yelp.com/biz/jimmys-famous-american-tavern-brea?page_src=related_bizes
Wed,11:00 am - 12:30 am,Take-out,Yes,,,Red Robin Gourmet Burgers,https://www.yelp.com/biz/red-robin-gourmet-burgers-brea?page_src=related_bizes
Thu,11:00 am - 12:30 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 2:00 am,Accepts Android Pay,No,,,,
Sun,11:00 am - 12:30 am,Good For,"Lunch, Dinner, Late Night",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
