Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am Open now,Takes Reservations,No,Sax,https://www.yelp.com/adredir?ad_business_id=ipvqypoCjhWns5ZGTeFf5w&campaign_id=0G6XYeuJJjWKt8bvCYfu2A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsax-washington-3&request_id=f30a596efbeb5b74&signature=7ad32935c28f36ecf31854f07584dbc92e55bdcd550a8bdba41d867304b302fb&slot=0,Copper Canyon Grill - Woodmore,https://www.yelp.com/biz/copper-canyon-grill-woodmore-glenarden?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,The Bird,https://www.yelp.com/adredir?ad_business_id=wO-7cBBOYUdiLflpuRsu9A&campaign_id=PhDZ-_i9R0cDoDBplfqSMw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bird-washington&request_id=f30a596efbeb5b74&signature=6938def9da0cd1691e7128463dc7a073b9fe1ff93117da8118dca46b9f35e1c3&slot=1,Lucky’s Grill,https://www.yelp.com/biz/luckys-grill-capitol-heights?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Cluck U Chicken,https://www.yelp.com/biz/cluck-u-chicken-lanham?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Good For,"Lunch, Dinner, Late Night, Dessert",,,,
Sun,11:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
