Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am Open now,Takes Reservations,No,The Bull Run Restaurant,https://www.yelp.com/adredir?ad_business_id=eXCQZTNmrW1NL5R-RdURgw&campaign_id=oBwx7wJ9wio9wbvd0xbvdA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bull-run-restaurant-shirley&request_id=fe1014d3ffd76511&signature=ea71c32a22ae8c909e2ae8e5bcb8e782a17a0848deb7f74e8b99c5a80c6be1f2&slot=0,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-leominster?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Salt & Light Cafe Bistro,https://www.yelp.com/adredir?ad_business_id=hfSzMFBltglRnxUXnyzmfw&campaign_id=nY3bBbU020DSIELXJFPg0g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsalt-and-light-cafe-bistro-groton&request_id=fe1014d3ffd76511&signature=eb2c20f18934cba834659af6f02de0815e593e680c9d7d013ece0e52babaed86&slot=1,99 Restaurants,https://www.yelp.com/biz/99-restaurants-tewksbury?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,435 Bar & Grille,https://www.yelp.com/biz/435-bar-and-grille-leominster?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Parking,Private Lot,,,,
Sat,11:00 am - 1:00 am,Bike Parking,Yes,,,,
Sun,11:00 am - 1:00 am,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
