Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,Barrel Republic Oceanside,https://www.yelp.com/adredir?ad_business_id=9fWmCBC2eKe4hLfIVnrU7Q&campaign_id=kjR3cn9Fhxb_8sXjNbkY_A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbarrel-republic-oceanside-oceanside&request_id=e4e14f42929a7e0b&signature=287ae789b5ed477069cdc9fdfb64ed1fb4e9d21fdae3abf0536e6d2fbd447323&slot=0,Ruby’s Diner,https://www.yelp.com/biz/rubys-diner-carlsbad?page_src=related_bizes
,,Delivery,No,Leucadia Pizza Kitchen,https://www.yelp.com/adredir?ad_business_id=qiLilEBLLvmoPK9aSvS5aQ&campaign_id=kctoG4HBm95c0YRsTXjPwA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fleucadia-pizza-kitchen-carlsbad&request_id=e4e14f42929a7e0b&signature=dc75efbf99738fbe021c3b21afb46f7cf820d4d284692d7c88327c21c0bec3e8&slot=1,Miguel’s Cocina,https://www.yelp.com/biz/miguels-cocina-carlsbad?page_src=related_bizes
,,Take-out,Yes,,,King’s Fish House - Carlsbad,https://www.yelp.com/biz/kings-fish-house-carlsbad-carlsbad?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Accepts Apple Pay,No,,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
