Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 2:00 am Open now,Takes Reservations,Yes,Tsunami Sushi,https://www.yelp.com/adredir?ad_business_id=ts0kfIOoMwl4TuCLRMd6WA&campaign_id=wavx_K8iB7JSXjr9UKMmFQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftsunami-sushi-fairfax&request_id=a54b98f897d8c0f6&signature=4582ab820fb895cafbc70aaf4cbfe1160df0176d378beb5d2c6208da5e06ff4a&slot=0,Jimmys Old Town Tavern,https://www.yelp.com/biz/jimmys-old-town-tavern-herndon?page_src=related_bizes
Tue,11:00 am - 2:00 am,Delivery,No,Cantina D’Italia,https://www.yelp.com/adredir?ad_business_id=rPaCiB0oiXeB7fmWqSP5AQ&campaign_id=eVM-Sx2iRga5LqYQq7FGOQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcantina-d-italia-fairfax-3&request_id=a54b98f897d8c0f6&signature=bfd39686883ced9f43e2a89b6659caaf87e0a943670df2bc2e79d73c452eb5d7&slot=1,Clyde’s of Reston,https://www.yelp.com/biz/clydes-of-reston-reston-7?page_src=related_bizes
Wed,11:00 am - 2:00 am,Take-out,Yes,,,Jackson’s Mighty Fine Food & Lucky Lounge,https://www.yelp.com/biz/jacksons-mighty-fine-food-and-lucky-lounge-reston?page_src=related_bizes
Thu,11:00 am - 2:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 2:00 am,Good For,Dinner,,,,
Sun,11:00 am - 2:00 am,Parking,Garage,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
