Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,,,Buffalo Wild Wings,https://www.yelp.com/biz/buffalo-wild-wings-effingham-2?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,,,Cracker Barrel Old Country Store,https://www.yelp.com/biz/cracker-barrel-old-country-store-effingham-2?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Iron Skillet,https://www.yelp.com/biz/iron-skillet-effingham?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Good For,Lunch,,,,
Sat,11:00 am - 11:00 pm,Bike Parking,Yes,,,,
Sun,11:00 am - 11:00 pm,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
