Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,Doolittle’s Deli,https://www.yelp.com/adredir?ad_business_id=nxElo0kuFNYiSPJIpsyLvA&campaign_id=Bk3UJX55r8QXtDZxiyUirg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdoolittles-deli-ogden&request_id=77564bb77d6008fb&signature=b02cddc8128d1a9c4eb9a09efe34f5f97012094bc6a80d4bc13159da526bdcf0&slot=0,Roosters Brewing Company & Restaurant,https://www.yelp.com/biz/roosters-brewing-company-and-restaurant-ogden?page_src=related_bizes
,,Delivery,No,Burger Bar,https://www.yelp.com/adredir?ad_business_id=c7yTR5oZOQGd2hmXFn7zdA&campaign_id=O6BuvZYamfZU3Is08RFTqg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fburger-bar-roy&request_id=77564bb77d6008fb&signature=c4e3ee9b9c27014559d5847767d949b4cb630f3ac95ac89a278bce98f69465cb&slot=1,Slackwater Pub & Pizzeria,https://www.yelp.com/biz/slackwater-pub-and-pizzeria-ogden?page_src=related_bizes
,,Take-out,Yes,,,Criddle’s Cafe,https://www.yelp.com/biz/criddles-cafe-south-ogden?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
