Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,Peppino’s Neapolitan,https://www.yelp.com/adredir?ad_business_id=dhIWYF5gDydSQZbKcVDAkw&campaign_id=4mk1H0GBgAiGdoX490adlQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpeppinos-neapolitan-syracuse&request_id=4aae573849fbf7ad&signature=4928b10f897362a75a37442b124c24d4201a03372b1353485c933852d7fc87cc&slot=0,Dark Horse Tavern,https://www.yelp.com/biz/dark-horse-tavern-syracuse?page_src=related_bizes
,,Delivery,No,Twin Trees Restaurant,https://www.yelp.com/adredir?ad_business_id=j9dW-B_Q7h1gy3yxBRiQ9g&campaign_id=Vf3-myEn_i_u2ZMpQaeFmw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftwin-trees-restaurant-syracuse&request_id=4aae573849fbf7ad&signature=ce4b48ba5cf29940be8b9d6ccce409b2086b61f329486fdbc0053751baf2245b&slot=1,Tully’s Good Times,https://www.yelp.com/biz/tullys-good-times-syracuse-3?page_src=related_bizes
,,Take-out,Yes,,,Dinosaur Bar-B-Que,https://www.yelp.com/biz/dinosaur-bar-b-que-syracuse-3?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Divey,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
