Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am Open now,Takes Reservations,No,Bonnie’s Grill,https://www.yelp.com/adredir?ad_business_id=e9uJNCM3yXBaWQluZovqUA&campaign_id=Qt_9XB40ChRjbj-pLwegeQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbonnies-grill-brooklyn&request_id=eb32b5f9e0c8cb94&signature=3f16ab4567431e2ebf725ebc71cf9671b4ea54ddcdc745b0f85fae26ecca4c18&slot=0,Roll-N-Roaster,https://www.yelp.com/biz/roll-n-roaster-brooklyn?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Cafe Gallery,https://www.yelp.com/adredir?ad_business_id=Td1UeTK6Gv-ekOBSOnjvLw&campaign_id=18DpQr0bn5OtIIRGRkVOmA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcafe-gallery-new-york&request_id=eb32b5f9e0c8cb94&signature=5cfae177d96db0bbe70a8ac6e7862272faed535285bbf1fc32afa9f3a9fa9f10&slot=1,Wheeler’s Restaurant,https://www.yelp.com/biz/wheelers-restaurant-brooklyn?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Brennan & Carr,https://www.yelp.com/biz/brennan-and-carr-brooklyn-3?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Good For,"Lunch, Dinner, Late Night",,,,
Sun,11:00 am - 1:00 am,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
