Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,7:00 am - 9:00 pm Open now,Takes Reservations,Yes,,,Champions,https://www.yelp.com/biz/champions-canc%C3%BAn-2?page_src=related_bizes
Tue,7:00 am - 9:00 pm,Delivery,No,,,Bubba Gump Shrimp,https://www.yelp.com/biz/bubba-gump-shrimp-canc%C3%BAn?page_src=related_bizes
Wed,7:00 am - 9:00 pm,Take-out,Yes,,,La Taberna de los Amigos,https://www.yelp.com/biz/la-taberna-de-los-amigos-canc%C3%BAn-3?page_src=related_bizes
Thu,7:00 am - 9:00 pm,Accepts Credit Cards,Yes,,,,
Fri,7:00 am - 9:00 pm,Good For,Breakfast,,,,
Sat,7:00 am - 9:00 pm,Bike Parking,No,,,,
Sun,7:00 am - 9:00 pm,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Touristy,,,,
,,Noise Level,Average,,,,
,,Music,Background,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Fri, Sat, Sun",,,,
,,Coat Check,Yes,,,,
,,Smoking,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
