Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 3:00 am Open now,Takes Reservations,Yes,,,TGI Fridays MM21 Cross Gate,https://www.yelp.com/biz/tgi%E3%83%95%E3%83%A9%E3%82%A4%E3%83%87%E3%83%BC%E3%82%BAmm%EF%BC%92%EF%BC%91%E3%82%AF%E3%83%AD%E3%82%B9%E3%82%B2%E3%83%BC%E3%83%88%E5%BA%97-%E6%A8%AA%E6%B5%9C%E5%B8%82?page_src=related_bizes
Tue,11:00 am - 3:00 am,Delivery,No,,,Hard Rock CAFE YOKOHAMA,https://www.yelp.com/biz/hard-rock-cafe-yokohama-%E6%A8%AA%E6%B5%9C%E5%B8%82?page_src=related_bizes
Wed,11:00 am - 3:00 am,Take-out,Yes,,,Full Monty,https://www.yelp.com/biz/full-monty-%E6%A8%AA%E6%B5%9C%E5%B8%82?page_src=related_bizes
Thu,11:00 am - 3:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 3:00 am,Good for Kids,Yes,,,,
Sat,11:00 am - 5:00 am,Good for Groups,Yes,,,,
Sun,11:00 am - 5:00 am,Attire,Casual,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
