Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am Open now,Takes Reservations,No,The Blossom Road Pub,https://www.yelp.com/adredir?ad_business_id=bGjg8DKoa9fe_eeqJk0Xjg&campaign_id=0mT5NODXiOrjbvvvqE648g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-blossom-road-pub-rochester&request_id=847b7fb2338b6a54&signature=472345e19143807e89e2f7d384811816b3164e3e3084f92e9ba466c7a394e1ba&slot=0,The Retreat,https://www.yelp.com/biz/the-retreat-rochester?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Patti’s Pantry,https://www.yelp.com/adredir?ad_business_id=Lw8xn_1AS-xNrWoYyDz7EA&campaign_id=GINuB77TGzS7VMH7jc30ww&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpattis-pantry-rochester&request_id=847b7fb2338b6a54&signature=485d825a15e1f39b9486820a6c325f99de85baea98525d2e609af8f70a5570d9&slot=1,Critic’s On The Mall,https://www.yelp.com/biz/critics-on-the-mall-rochester-2?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Applebee’s Neighborhood Grill & Bar,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-rochester-22?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Android Pay,Yes,,,,
Sat,11:00 am - 12:00 am,Good For,"Lunch, Dinner, Late Night, Dessert",,,,
Sun,11:00 am - 11:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
