Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,Goodies,https://www.yelp.com/adredir?ad_business_id=MfmPAUyUi-d9Noq40ur1sQ&campaign_id=hCe4hXkVRVRCgf_8xipU6Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoodies-cincinnati&request_id=92d5e318dc12790c&signature=55ad1eabf7972cc53961ed702da03ea9be091316d3e468fa656df3edcf02d47b&slot=0,The Original Montgomery Inn,https://www.yelp.com/biz/the-original-montgomery-inn-montgomery-2?page_src=related_bizes
,,Delivery,No,Paxton’s Grill,https://www.yelp.com/adredir?ad_business_id=xu3zXjKw5m_ZjINHYJjUAw&campaign_id=6qvk4_kTKjvRkMYo_hQzTg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpaxtons-grill-loveland&request_id=92d5e318dc12790c&signature=bf3eaf82b2f6af033680bb351de152fc8cbac141d9f9a7bfcee41b42a6f545e6&slot=1,Skyline Chili,https://www.yelp.com/biz/skyline-chili-cincinnati-33?page_src=related_bizes
,,Take-out,Yes,,,Slatts Pub,https://www.yelp.com/biz/slatts-pub-cincinnati?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Accepts Apple Pay,Yes,,,,
,,Accepts Android Pay,No,,,,
,,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
