Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am Open now,Takes Reservations,Yes,Capital One Café,https://www.yelp.com/adredir?ad_business_id=9LNZVXDA0wbRLqBHMGaUIA&campaign_id=OmzGD07TgmpB6qfE68pBBQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcapital-one-caf%25C3%25A9-hingham-2&request_id=280d7df898decadf&signature=0857b8304dfdc32375312560145a586e9b0b7a3f1752d0045816e98efbcd052c&slot=0,Anna’s Harborside Grille,https://www.yelp.com/biz/annas-harborside-grille-plymouth?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Daddy’s Beach Club,https://www.yelp.com/adredir?ad_business_id=1kTcOEl38U92oUbBlOQORQ&campaign_id=oIlr4ZrrHrt7B1wGwCo3cw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdaddys-beach-club-hull&request_id=280d7df898decadf&signature=8e45f68bb66f3ef9c81116805ef2ba7867bb77fc3ab74e0a01aff1297254eb97&slot=1,East Bay Grille,https://www.yelp.com/biz/east-bay-grille-plymouth?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,CabbyShack,https://www.yelp.com/biz/cabbyshack-plymouth-3?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 1:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 1:00 am,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
