Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 2:00 am,Takes Reservations,No,Railhead Smokehouse,https://www.yelp.com/adredir?ad_business_id=cvkfeac0ByQLPMsWhRay8A&campaign_id=Wihz34NchUyEeR0-rWfA6Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frailhead-smokehouse-fort-worth&request_id=03121cc9081b1f84&signature=a9197bf26fea63cc9404e571debf2e2182ef475a739f73cd1a649fc7a0118ef2&slot=0,No Frills Grill & Sports Bar,https://www.yelp.com/biz/no-frills-grill-and-sports-bar-burleson?page_src=related_bizes
Tue,11:00 am - 2:00 am,Delivery,No,El Primo’s Mexican Grill & Cantina,https://www.yelp.com/adredir?ad_business_id=SSqnmyk-QlspkaPAw7UtVQ&campaign_id=GaeBtwGQHQAZFpIbAlBSSA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fel-primos-mexican-grill-and-cantina-mansfield-4&request_id=03121cc9081b1f84&signature=974bc3baaae87afe95ef85f418550ef6b26af15f6b02d86186918a490458e70c&slot=1,The Break Room Bar & Grill,https://www.yelp.com/biz/the-break-room-bar-and-grill-crowley-2?page_src=related_bizes
Wed,11:00 am - 2:00 am,Take-out,Yes,,,Old Texas Brewing Co,https://www.yelp.com/biz/old-texas-brewing-co-burleson-5?page_src=related_bizes
Thu,11:00 am - 2:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 2:00 am,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 2:00 am,Good For,"Lunch, Dinner, Late Night",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
