Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,1:00 pm - 1:00 am Open now,Takes Reservations,Yes,,,The Merchant,https://www.yelp.com/biz/the-merchant-sevilla?page_src=related_bizes
Tue,1:00 pm - 1:00 am,Delivery,No,,,Chips Bar & Burger,https://www.yelp.com/biz/chips-bar-y-burger-sevilla-2?page_src=related_bizes
Wed,1:00 pm - 1:00 am,Take-out,Yes,,,HOB - House of Burger,https://www.yelp.com/biz/hob-house-of-burger-sevilla?page_src=related_bizes
Thu,1:00 pm - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,1:00 pm - 1:00 am,Parking,Garage,,,,
Sat,1:00 pm - 1:00 am,Bike Parking,Yes,,,,
Sun,1:00 pm - 6:00 pm,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
Mon,1:00 pm - 1:00 am Open now,Takes Reservations,Yes,,,The Merchant,https://www.yelp.com/biz/the-merchant-sevilla?page_src=related_bizes
Tue,1:00 pm - 1:00 am,Delivery,No,,,Chips Bar & Burger,https://www.yelp.com/biz/chips-bar-y-burger-sevilla-2?page_src=related_bizes
Wed,1:00 pm - 1:00 am,Take-out,Yes,,,HOB - House of Burger,https://www.yelp.com/biz/hob-house-of-burger-sevilla?page_src=related_bizes
Thu,1:00 pm - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,1:00 pm - 1:00 am,Parking,Garage,,,,
Sat,1:00 pm - 1:00 am,Bike Parking,Yes,,,,
Sun,1:00 pm - 6:00 pm,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
