Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Michael B.,"Yorba Linda, CA",16,108,47,5.0,10/18/2017,"Well its that time of the year, birthday burger time. Yes and best of all its free. Not have to buy anything, just join rewards club. Tonight was busy with cubs/dodgers game on all tvs. I was told 10 minute wait, only waited maybe 5 minutes. The hostess got my drink out asap, that was great. Then my server, Brittany, hope spelling is accurate. She was in her late teens,  early 20's (oldest) young lady.  Great personality, take charge attitude. Got my order in right away, blue ribbon burger. Actually haven't had a burger in over 30 days, saving ground meat for special occassions. I order it medium-medium rare, for sure some pink,  since it is fresh. Blue cheese crumbles, 2 slices of red ripe tomatoes, lettuce, and Mayo,,  perfect amount of crispy onion straws at the bottom, on a onion bun. With unlimited fries. Why not? Well food came out guessing 5-7 minutes, everything dialed in, on point, juicy, flavorful. Unbeknown to me the delivery person was the manager. I said wow thats fast service,  and then he asked me, will there be anything else, I replied,  yes the sweet/spicy ketchup free dipping sauce. He returned right away. My server checked on me several times. I reordered fries, and whoolah, another helper brought them fresh, in a basket, crisp and hot. Then Brittany asked, do you want your free sundae, Of course, i couldnt say no. But i asked, you dont have to sing do you? She sweetly laughed and said, no not necessary.  They had just sang behind me at another table, and frankly, id be too embarassed.  Anyways the sundae came out. Nice vanilla ice cream with some hot fudge,  whipped cream and sprinkles. Nice touch Red Robin! Upon checking out the miniture table top ipad to pay wasnt taking my rewards info correctly. No worries,  I asked Brittany, and swoosh to the rescue she grabbed it and returned 45 seconds later saying all done. This girl was on it. Great service, unfortunately the ipad has a survey you can take, but it ended without the survey. I told her no worry, im a big yelper, and nice tipper and will go over and tell the mgr. I walked towards the back, saw a manager or asst mgr. I asked, are you the manager? He replied, how can I help you? Sharp answer.  I told him about my great experience and only after I saw the man that brought my order in the back, a slim gentleman, bald, it was then this man said he's the big boss, just back from knee surgery 6 weeks ago. He was moving around really well.   Just wanted to say. Point on Red Robin Team.",https://www.yelp.com/biz/red-robin-gourmet-burgers-brea
Kelly B.,"Placentia, CA",14,17,2,1.0,12/2/2017,Wow Ordered a tavern burger came out a patty with a piece of cheese. Server argues that yes that was the same burger as on the menu....hmmm Manager came over later and gave platitudes but there are plenty of other restaurants  Good thing they are in the mall,https://www.yelp.com/biz/red-robin-gourmet-burgers-brea
The I.,"Burbank, CA",4,105,301,3.0,10/12/2017,"A guest and I came here for an early evening dinner at the Brea Mall.  I ordered the 6.99 new Sir Acha Tavern Double (sriracha onion straws, American cheese, pickles, lettuce, tomatoes, spicy mayo) and comes with bottomless fries. It was pretty tasty. My guest ordered the Whiskey River BBQ Burger which also comes with the endless bottomless fries. She rarely tries a new burger on the menu, always sticks to the same one there.  We also ordered the 4.50 NachO.M.G to share, but she ended up eating 90% of it. The nachos were amazing!  We had the Red Robin Rewards which made our dinner even cheaper.  We had an interesting show next to us. A ""Tiger Dad"" scenario shouting at his daughter in Japanese supposedly. Some English parts like ""how are you grades?"" and ""what colleges are you applying to?"" Both questions in a demeaning loud manner towards his daughter. Then, kind of shouted at a passing by waitress for to go boxes before they left. Hopefully they paid for their meal, because that would have sucked.  Food was good, show was C plus at the most.",https://www.yelp.com/biz/red-robin-gourmet-burgers-brea
Samantha M.,"Corona, CA",3,149,35,1.0,1/4/2018,Wow . Just  wow forgot my mom's  salad. Then they took forever  to seat us. And dirty bathrooms,https://www.yelp.com/biz/red-robin-gourmet-burgers-brea
Michae L.,"Los Angeles, CA",71,141,204,3.0,10/20/2017,Our server was great for sure but when I noticed at the end of the night that I was being charged an entertainment fee by the host just because I ask to be seated by a tv that was showing a specific game.. Come on really?? Charging a entertainment fee is ridiculous. Never heard of any restaurant do this. Minus two stars just because they forgot to mention about a fee which would be applied if you want to be seated at a specific tv. I believe your customers should be aware of these type of charges ahead of time.. My fault for not reviewing my bill before paying for it.,https://www.yelp.com/biz/red-robin-gourmet-burgers-brea
David R.,"Costa Mesa, CA",388,1298,1357,5.0,10/8/2017,"Red Robin is super yummy, The bottom was french fries are the bomb baby. I love the spicy catch up this place has. I always order the Sonora chicken plate, it's super yummy and spicy ranch dressing that they have. Strawberry lemonade is pretty damn good and as I write this review I'm thinking that maybe I should go get my wife and head over and get some dinner at Red Robin. The only complaint I have about this place is I don't like how they want you to pay at the table, I seem to get fraud on my credit card just after I use their table device.",https://www.yelp.com/biz/red-robin-gourmet-burgers-brea
Lyrical L.,"Whittier, CA",3,17,3,3.0,12/27/2017,Probably the worst Red Robin I've ever been to. The place was ice cold and I was literally shaking and teeth were chattering. The waitress hardly ever came to our table. We had to call her to get her attention every single time!!!! To top it off they didn't have onion rings.,https://www.yelp.com/biz/red-robin-gourmet-burgers-brea
Diane L.,"Yorba Linda, CA",330,130,135,5.0,5/20/2017,We had a great lunch - I had the calif chicken and husband had the burger w/ egg. They have awesome sweet potato fries and we also had the fried pickles  Our server was A-mazing and even brought us some ice tea to go!. We registered for Red Robin and got 50% off our burger - I highly recommend RR - ask for cecilia's station - she's the best!,https://www.yelp.com/biz/red-robin-gourmet-burgers-brea
Chris B.,"Brea, CA",54,110,33,4.0,12/5/2017,"Routinely what you want, when you want it.  Wife and kids seem to gravitate to the place when in the vicinity.  Service is always fine, never out of this world, and never terrible.  Sometimes you have to wait longer than you should to get more fries, but if you're there with family, then you just gnosh off each others' inventory in the meantime.",https://www.yelp.com/biz/red-robin-gourmet-burgers-brea
James T.,"Laguna Hills, CA",42,37,10,1.0,11/26/2017,This is the 2nd time someone in my family has had FOOD POISONING from this location. Save yourself and don't bother with this restaurant. The first time this happened I notified the restaurant and nobody seemed to care. This time the people of yelp can decide if rolling the dice with either health is worth it.,https://www.yelp.com/biz/red-robin-gourmet-burgers-brea
Silvia R.,"Los Angeles, CA",2,36,67,4.0,12/4/2017,"First time to this location- we were greeted right away by the hostess and waited about 5 minutes on Sunday evening. Our waitress was Taylor - she was very nice and attentive . Our order consist of : Kids Pepperoni Pizza , A Smoke & Pepper cheeseburger with onions rings , regular cheeseburger and I don't remember the name of the last burger but the description said something about Latin flavors lol. All the burgers were very good, seasoned and cooked well. Onions rings were very good , crispy and fresh . My sons pizza was a bit burned from the edges so we told the waitress , my son decided to still eat it ! He said he liked the little burned edges - haha. Within 5 minutes a manager came to our table and apologized and asked again if we wanted a new one. He was very nice and took the pizza off our bill. I really liked the attention they give here, everything was in a timely manner - the wait and the food. Great experience !!",https://www.yelp.com/biz/red-robin-gourmet-burgers-brea
Alex G.,"Placentia, CA",4,141,21,5.0,11/26/2017,"Great Red Robin location. Hardly any wait, friendly and fast services and very clean. The food was also very good and very well priced. Keep it up Red Robin, 5 stars.",https://www.yelp.com/biz/red-robin-gourmet-burgers-brea
Leslie E.,"Long Beach, CA",721,298,468,4.0,4/22/2017,The part of coming here. The tablesetting people. Was very very disorganized and it took a while and it was very confusing.  Our waiter seems extremely nice and extremely good. He was on the ball. The kitchen burnt the onion rings.  So the said we could have the and they are making a good stack no charge. Angelo our waiter was fantastic.   One of the best waiters I have had in ages,https://www.yelp.com/biz/red-robin-gourmet-burgers-brea
Maria G.,"Santa Ana, CA",92,51,346,3.0,12/26/2016,This place only gets a 3 because of their friendly host. The server left us unattended after ordering our drinks.  The tables have the touch pads to order food. It was kinda confusing. Like do you want me to order my own food or will I be taken care of.  Would have been happier eating fast food. But I was really hungry and wanted to treat my mom to a semi nice meal.  Food came out way too salty and well slow service. But  I am all for second chances.,https://www.yelp.com/biz/red-robin-gourmet-burgers-brea
Sheila J.,"Placentia, CA",251,416,2148,5.0,5/14/2016,"Tonight, we had a party of over 40 people, to celebrate the end of a joyous color guard season, with Valencia High School. They had several large tables set up for us, in the back.  Our servers were Tya and Velvet and they were awesome. Both very friendly, patient, explained how the billing would work and full of energy.  I ordered a low calorie option: a veggie burger, lettuce wrapped, with no cheese. It was hot, flavorful, and quite filling. I chose the coleslaw, for my side. Ironically, I dislike the way most slaws are made, but again, this was really good.  I plan to return here again. I love the decor, menu selection, kids cups/menu, energy, and more. One minor issue, the AC was freezing, in the back corner of the restaurant!",https://www.yelp.com/biz/red-robin-gourmet-burgers-brea
