Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Dana J.,"Maplewood, MN",10,78,55,5.0,11/30/2017,"Went there two weeks ago with the boyfriend and my dad. We were told it'd be a 20-30 minute wait (Typical for a Friday evening), but were seated in about 10-15. Our server was GRACE, and she was AMAZING! Normally I don't rant and rave about specific people, but she went above and beyond! She was patient with us, answered questions, very friendly, but professional. Had excellent recommendations. She always kept our drinks full, and endless fries coming! She even offered to let us try one of their famous sauces, (Campfire sauce?!) and it was so delicious! I have the grilled chicken teriyaki burger with grilled pineapple, and the flavors were on point. MY only two complaints about the entire experience is; 1- Coke products 2- bun got a little soggy-couldn't been a little toasted Ask for Grace if you go to this location!",https://www.yelp.com/biz/red-robin-gourmet-burgers-shoreview
Jennifer B.,"Minneapolis, MN",64,143,440,3.0,12/18/2017,"I remember when this place was first built and my friend who worked here used to dress up as the big Robin mascot! Good times. I had not eaten at a Red Robin since then but I remember the burgers being greasy. This past visit I was surprised by how busy it was, the place was packed. We had reservations for 6 people and only waited about 10 mins. So overall the food was ok. Server was very friendly and efficient. I ordered the Red Robin Gourmet Burger with cheddar cheese. The sweet pickle relish stood out otherwise there wasn't anything special to it. Garlic fries were yummy- wide cut with minced garlic and parmesan cheese. Side of fries served with the burgers was small (~10 fries) but the free refill side was large. Noise level in the restaurant was very loud. At the end they have convenient tablets to pay at the table and even print your receipt. For a low key group dinner it worked great but I won't be coming back on my own anytime soon, just not my vibe and there's too many other good burger places out there.",https://www.yelp.com/biz/red-robin-gourmet-burgers-shoreview
Joelle A.,"Saint Paul, MN",37,6,1,5.0,12/27/2017,"The burgers here are great. I've NEVER had a bad meal here. The bottomless basket of fries, is ingenious! Our waitress, Shawn, (we've had her a few times) never fails at being the best waitress! She always finds the best deals for us, because we are ""frequent patrons"" to Red Robin. The bathrooms are clean, as is the restaurant!",https://www.yelp.com/biz/red-robin-gourmet-burgers-shoreview
Dan F.,"Spring, TX",147,385,419,3.0,6/9/2017,"I will tell you straight, the burgers are over priced.  The burgers are ok but the patty tends to be thin and at this price they should be a bit more meaty.  I go here usually due to location (that old adage is right on) or a friend wants to go.  The beers can be big, which is good but pricey.  The service was ok, but the waitress was tired and hey, that happens and I don't need a show, but if she would have asked how I was doing would have been nice.  I am not a cheap guy, I can ball with the best of them, but I like a deal - you dig me yelpers, I know you do.",https://www.yelp.com/biz/red-robin-gourmet-burgers-shoreview
Kelly R.,"Minneapolis, MN",24,14,1,1.0,9/2/2017,"So I ordered it to go... ordered 40.00 worth of items including 2 BOWLS.. not cups of clam chowder.. I didnt even get 1/2 cup worth... see pics... I feel gipped.. the salmon burger was decent .. I ordered from Amazon restaurant delivery and they also did not have the fact the garlic herb fries have parmeson on them and I'm lactose intolerant.. that isn't Red Robins fault I don't think.. more amazons. but it was a bummer..  mostly  they were super cheap on the amount of soup they have in a ""bowl"" size.. worth near 6.00. definately not worth it for a few spoons ful.",https://www.yelp.com/biz/red-robin-gourmet-burgers-shoreview
Stephanie K.,"Minneapolis, MN",94,322,196,3.0,4/14/2017,"Red Robin has some really nice things to offer. It has a huge menu with a million options, which can oftentimes serve as a red flag. You get a lot of choices regarding your meat and your bun, for example. Overall, I thought the food was good.  The unlimited sides and milkshakes is a bit of a joke because it'll take forever to get them and that's more food than anyone should be eating. Overall, I just didn't love this place because of the atmosphere. It has all the class of an Applebees.  I'd rather go to Red Cow for a burger at the same price with a much hipper/cleaner vibe.  I did really like how customizable the kid menu is. You get a lot of different choices for entrees and sides and some are even healthy!  Good luck getting your kid to eat unlimited fills of broccoli, however, when everyone else is eating burgers and fries.",https://www.yelp.com/biz/red-robin-gourmet-burgers-shoreview
Makayla X.,"Minneapolis, MN",60,10,1,1.0,8/10/2017,"Server was great! Came for the burgers though, and they were burnt. Like charred. All I could taste was char. Not impressed. The shakes are good though...",https://www.yelp.com/biz/red-robin-gourmet-burgers-shoreview
Amy R.,"Saint Paul, MN",308,1266,1214,3.0,2/20/2016,"This place used to be really good. Not this visit. Apparently my name is difficult. The server asked me X3 what my name was and still after awhile didn't have my name on the wait list. Eek.  We were stuffed at a small booth. Luckily our little one fit in. Still crammed. With the onslaught of menus, the little mini ipad/pay station, seasonings and all the other hooey on the table, it made it pretty tight and packed. Food was ok. Took a loooooong time to come out. For what we ordered it should not have taken almost 50 min. Endless fries means endless wait times. Refills were pretty scarce. The mini ipad/pay station is a pain. Since when do we have to do our own check outs. Not to mention a 1.99 entertainment fee. Really? We didn't use that thing. Just really disappointed on this visit. Probably won't return in the near future.",https://www.yelp.com/biz/red-robin-gourmet-burgers-shoreview
Tiffany C.,"Maplewood, MN",50,3,1,5.0,8/15/2017,"This place is always very busy. When we went there tonight we sat at our table for over 20 minutes without waitstaff taking a drink order. We decided to leave. We spoke with the manager and not only was she very apologetic she paid for our meal, and our meal was out within minutes. Our waitress Katie K, was incredibly attentive and we never went more than 10 minutes without being checked on. This was over and beyond what they needed to do to fix the situation, and they were kind the entire time. What started as a not so happy Situation turned into a place that I will always recommend to people. Thank you.",https://www.yelp.com/biz/red-robin-gourmet-burgers-shoreview
Riley N.,"Saint Paul, MN",0,18,1,5.0,2/3/2017,"My boyfriend and I went last Friday right during dinner rush, there was a wait- to be expected. But we grabbed a few spots at the bar and were promptly served. The bartender was one of the highlights of the experience. He was knowledgeable and offered great suggestions since I had never been before.  The food was also great, the fry portion was small, and at first I was bummed, until I learned that IT IS UNLIMITED FRIES. How could someone not love this place? Also when we ordered a beer we were asked ""short, tall or extra large"" ..... Extra large?! What  a cool option. We will be back :)",https://www.yelp.com/biz/red-robin-gourmet-burgers-shoreview
