Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Kari C.,"Columbia, MO",62,17,1,4.0,7/30/2017,"Stopped in for a late night dinner on a Saturday night and the place wasnt too busy. We were seated right away and placed our drink order within a couple minutes. The waitress was very nice, as was the waiter who brought us our food.  My only complaint is that the chicken in my chicken pita tacos was a bit dry, but the food was really good. The place didn't blow away my expe tations, but the experience was nice.",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-westminster
Douglas F.,"Tiburon, CA",687,451,294,2.0,1/8/2018,"I've been to BJ's in several states. This location was not good.  The Service was average, 3 stars, wha5 you expect, but no more. The food was a flop. First time I've  not enjoyed the buffalo wings, they were poorly cooked and cold. The other dishes were also not hot and lacked flavor.  We won't visit this location in the future.  We like BJ's, just not this location.",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-westminster
Summer W.,"Westminster, CO",28,53,14,1.0,12/29/2017,"My husband and I ate here the other night and I got food poisoning from the flatbread nachos. We ate here in the past and didn't have good service and the food was nothing special and hadn't been back however, we went to go to Bonefish next door and it was closed so we decided to eat here very poor choice. I was so sick for 2 days. We will never step foot back in this place.",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-westminster
John K.,"Irvine, CA",61,100,749,4.0,6/29/2017,"I've been to several different BJs in California, but the deep dish pizzas here are a little different.  I've been to this location several times already whenever I'm in town, and the crust always comes out soft and more doughy, rather than crispy and crunchy that's almost like it's fried in oil.  I know it's all a preference of taste, but if you like the soft breadlike type crust, then you would enjoy it.  The avocado egg rolls here are just how they are at other locations and delicious!  Clam chowder is always good here... thick and hearty.  I usually use the BJs phone app to pre-order so that when I arrive, they start the cooking, but the last 2 times I've been there they seem to not find my order so I've had to put it through with the waitress again.  Anyways, can't go wrong with the food here for the most part!",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-westminster
Erica F.,"Denver, CO",100,701,8,2.0,10/11/2017,"Really a pretty boring and bad chain restaurant. It's good for sports fans, there are tons of TVs (too many for my tastes.) Full of kids. When we were being seated, the host walked us by easily six empty two-top tables in a not-busy section, and attempted to to seat us next to a huge group of like 10 people with a bunch of kids. Oh hell no. For food, I got a bbq chopped salad and it was a huge mount of iceberg lettuce topped a thin layer of chicken and cheese.  Not worth the $15 price tag. The server was nice.",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-westminster
Todd A.,"Westminster, CO",45,165,38,5.0,9/20/2017,BJ's menu is gigantic you almost have too many options to choose from but once you get to know what's good it's not too bad at all. I love that they brew their own versions of sodas that the kids can have with unlimited refills this is a very nice option for families I do really like the root beer. Good fish tacos good salads and the cookies are awesome. We always love trying something new here and will be back again and again,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-westminster
Alice Q.,"Denver, CO",2578,1627,6815,4.0,10/24/2017,"I've been here a couple of times and I think it gets full super quick-- I can see why. They serve some of the best vanilla ice cream. I ultimately love the deep dish pizzas and also received super dee duper service at the takeout desk. The last time i was there, the guy offered me something to drink on him. It was wonderful.",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-westminster
Kevin L.,"Thornton, CO",33,81,9,3.0,2/12/2017,"This place has a good atmosphere, and some pretty good food too. The wait times are long on the weekend but they impliment a texting feature that lets you know when your table is ready. That's a nice touch that all places need. The staff is friendly and they have a good selection of beers and wines.  The food is pretty good, but the price is a little steep. We got two entrees, Steak and some sort of Shrimp Pasta, both got a pint of beer and a single appetizer and the bill was over $70 bucks. I wasn't disappointed in the quality of the food but I would expect a bigger piece of meat and some gravy on the mashed potatoes. The side salad is larger than expected which is nice, the Shrimp Pasta was alright, the sauce didn't taste like anything special but the shrimp was cooked how it should be. It wasn't gummy or under cooked. Just right. I'll go back for special occasions but not on the regular.",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-westminster
Johannah B.,"Westminster, CO",0,3,,5.0,10/13/2017,"This is our favorite place to grab food and drinks while enjoying whatever sport we want to watch on TV. The service is amazing; specifically Kai (sp...possibly Ky) is an amazing and attentive bartender along with Josh and Melissa F.   We always get great service including refilling water repeatedly!!  The menu is huge and will satisfy any craving I have on any night, which isn't an easy feat!  I highly recommend this BJ's as the customer service is always great with a large menu and drink selection!",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-westminster
Chris L.,"Broomfield, CO",7,35,67,1.0,9/8/2017,"Worst service I've ever had. More than 20 tables empty but hostess refused to seat us anywhere but right on top of 5-top tables. Then ""couldn't find"" the manager when I wanted to complain.",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-westminster
