Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 9:00 pm,Takes Reservations,Yes,Fresh Brothers,https://www.yelp.com/adredir?ad_business_id=GgXZ8_eza6_1h8j2CAqZlg&campaign_id=aHNMKo9wzc5G8iwWnQeXzw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffresh-brothers-irvine&request_id=039d01823c28a33a&signature=afa19bb375eb2ee0f18f0dcc0bcf1c9d1aff16a158947d54c98254219e834078&slot=0,The Cheesecake Factory,https://www.yelp.com/biz/the-cheesecake-factory-anaheim?page_src=related_bizes
Tue,11:00 am - 9:00 pm,Delivery,No,Valentino’s Pizza,https://www.yelp.com/adredir?ad_business_id=YQWvtc9ubeM93V2ZzN67ng&campaign_id=s_b011VolhDU6n7q7pstgw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvalentinos-pizza-orange&request_id=039d01823c28a33a&signature=6b66b06e9b915c962c8f100e09f22f545ab146702c245e8436a94c7047343659&slot=1,Jinny’s Pizzeria,https://www.yelp.com/biz/jinnys-pizzeria-santa-ana-2?page_src=related_bizes
Wed,11:00 am - 9:00 pm,Take-out,Yes,,,The Pizza Press,https://www.yelp.com/biz/the-pizza-press-anaheim?page_src=related_bizes
Thu,11:00 am - 9:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:00 pm,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 10:00 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 9:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
