Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,Anthony’s Pizza & Italian Restaurant,https://www.yelp.com/adredir?ad_business_id=3w4CjouycMr0Gr1wiuV5EQ&campaign_id=5og4_FTHffPGDV-PghAucw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fanthonys-pizza-and-italian-restaurant-orlando&request_id=a387e19227fc0b3a&signature=04cb632ab1bd227aeaa86025ed8e214765e7451ec0de98e23f40cd579c665c12&slot=0,California Pizza Kitchen,https://www.yelp.com/biz/california-pizza-kitchen-orlando-3?page_src=related_bizes
,,Delivery,No,Christinis Ristorante Italiano,https://www.yelp.com/adredir?ad_business_id=-sSXWSjauBuM_lC5AdTXwA&campaign_id=mrTf0GmnIvIcJUcFe-3HtQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fchristinis-ristorante-italiano-orlando&request_id=a387e19227fc0b3a&signature=fb662c95bfb2a9f4e1c534d1acd8004b7176f4edee9f622d668e0d0d5018416e&slot=1,California Pizza Kitchen,https://www.yelp.com/biz/california-pizza-kitchen-orlando?page_src=related_bizes
,,Take-out,Yes,,,Miller’s Ale House -  Orlando Florida Mall,https://www.yelp.com/biz/millers-ale-house-orlando-florida-mall-orlando?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
