Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 9:00 pm,Takes Reservations,No,Sweet Basil Thai Cuisine,https://www.yelp.com/adredir?ad_business_id=RWNEeViLQd2kCofOyMRjHQ&campaign_id=OkF0n1L7KuuUl2gt_tVS9A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsweet-basil-thai-cuisine-portland-12&request_id=f3fb9e6a5212f2d5&signature=a35dcce1f76d99fe72b5e2657ab3cb646efad64266adb3039a0c099758f732e0&slot=0,New York Ruben’s,https://www.yelp.com/biz/new-york-rubens-tualatin?page_src=related_bizes
Tue,11:00 am - 9:00 pm,Delivery,No,Papa Murphy’s,https://www.yelp.com/adredir?ad_business_id=FXqOtUY8mwbOdbeNUlzZTQ&campaign_id=AGOvKY95Bgj1NlrBHNEseQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpapa-murphys-portland-4&request_id=f3fb9e6a5212f2d5&signature=3e4d1d0bf9bb6f173281b2d3f0a0e4d02e06edd94a2443c9fd9799bb11d802cb&slot=1,Oswego Grill,https://www.yelp.com/biz/oswego-grill-lake-oswego?page_src=related_bizes
Wed,11:00 am - 9:00 pm,Take-out,Yes,,,Pieology Pizzeria,https://www.yelp.com/biz/pieology-pizzeria-tualatin?page_src=related_bizes
Thu,11:00 am - 9:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:00 pm,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 8:30 pm,Parking,"Garage, Private Lot",,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
